MSSubClass-20,MSSubClass-30,MSSubClass-40,MSSubClass-45,MSSubClass-50,MSSubClass-60,MSSubClass-70,MSSubClass-75,MSSubClass-80,MSSubClass-85,MSSubClass-90,MSSubClass-120,MSSubClass-150,MSSubClass-160,MSSubClass-180,MSSubClass-190,MSZoning-C (all),MSZoning-FV,MSZoning-RH,MSZoning-RL,MSZoning-RM,LotFrontage,LotArea,Street-Grvl,Street-Pave,LotConfig-Corner,LotConfig-CulDSac,LotConfig-FR2,LotConfig-FR3,LotConfig-Inside,LandSlope-Gtl,LandSlope-Mod,LandSlope-Sev,Neighborhood-Blmngtn,Neighborhood-Blueste,Neighborhood-BrDale,Neighborhood-BrkSide,Neighborhood-ClearCr,Neighborhood-CollgCr,Neighborhood-Crawfor,Neighborhood-Edwards,Neighborhood-Gilbert,Neighborhood-IDOTRR,Neighborhood-MeadowV,Neighborhood-Mitchel,Neighborhood-NAmes,Neighborhood-NoRidge,Neighborhood-NPkVill,Neighborhood-NridgHt,Neighborhood-NWAmes,Neighborhood-OldTown,Neighborhood-Sawyer,Neighborhood-SawyerW,Neighborhood-Somerst,Neighborhood-StoneBr,Neighborhood-SWISU,Neighborhood-Timber,Neighborhood-Veenker,BldgType-1Fam,BldgType-2fmCon,BldgType-Duplex,BldgType-Twnhs,BldgType-TwnhsE,HouseStyle-1.5Fin,HouseStyle-1.5Unf,HouseStyle-1Story,HouseStyle-2.5Fin,HouseStyle-2.5Unf,HouseStyle-2Story,HouseStyle-SFoyer,HouseStyle-SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle-Flat,RoofStyle-Gable,RoofStyle-Gambrel,RoofStyle-Hip,RoofStyle-Mansard,RoofStyle-Shed,RoofMatl-ClyTile,RoofMatl-CompShg,RoofMatl-Membran,RoofMatl-Metal,RoofMatl-Roll,RoofMatl-Tar&Grv,RoofMatl-WdShake,RoofMatl-WdShngl,MasVnrType-BrkCmn,MasVnrType-BrkFace,MasVnrType-Stone,MasVnrArea,Foundation-BrkTil,Foundation-CBlock,Foundation-PConc,Foundation-Slab,Foundation-Stone,Foundation-Wood,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating-Floor,Heating-GasA,Heating-GasW,Heating-Grav,Heating-OthW,Heating-Wall,Electrical-1,Electrical-FuseA,Electrical-FuseF,Electrical-FuseP,Electrical-Mix,Electrical-SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath-0,BsmtFullBath-1,BsmtFullBath-2,BsmtFullBath-3,BsmtHalfBath-0,BsmtHalfBath-1,BsmtHalfBath-2,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType-2Types,GarageType-Attchd,GarageType-Basment,GarageType-BuiltIn,GarageType-CarPort,GarageType-Detchd,GarageYrBlt,GarageCars-0,GarageCars-1,GarageCars-2,GarageCars-3,GarageCars-4,GarageCars-5,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence-GdPrv,Fence-GdWo,Fence-MnPrv,Fence-MnWw,MiscFeature-Gar2,MiscFeature-Othr,MiscFeature-Shed,MiscFeature-TenC,SaleType-COD,SaleType-Con,SaleType-ConLD,SaleType-ConLI,SaleType-ConLw,SaleType-CWD,SaleType-New,SaleType-NONE,SaleType-Oth,SaleType-WD,SaleCondition-Abnorml,SaleCondition-AdjLand,SaleCondition-Alloca,SaleCondition-Family,SaleCondition-Normal,SaleCondition-Partial,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,YrMoSoldCount,Scored Labels
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783647314222135,0.190458214751094,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2006,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.12179596431973,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,3.0588676588473,1.93536456890387,0,1,0,0,0,0,0,0,0,0,0,1,1.90014797844949,-0.785025043886639,-0.101197016502059,0.798949859604373,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,0,1,0,0,0,0,2006,0,0,0,1,0,0,1.46305910254266,-0.740760408320604,2.12410995698411,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,4,4,4,4,4,3,3,7,1,1,2,3,2,1,0,3,1.66911912442754,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.6760762747759,2.30258509299405,200706,1,0,,,,,53,12.6119871139526
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,1.05024834858084,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1965,1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0648904949654226,0,1,0,0,0,0,-0.558191878052355,3.98128435541575,-1.02289886649833,-0.0689663660350415,0,1,0,0,0,0,0,0,0,0,0,1,0.778542676676142,1.3496930921485,-0.101197016502059,1.73775117021293,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,0,0,0,0,1,0,1965,0,0,1,0,0,0,0.572102713377725,-0.740760408320604,3.21936912738458,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,3,1,3,3,1,2,3,2,3,2,1,0,1,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.7675676833438,2.30258509299405,200711,0,1,,,,,75,12.0669641494751
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.245947057168796,-0.157896283424466,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1953,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,0.442844356443994,-0.293025279752882,-0.444989893567568,-0.0984418209606137,0,1,0,0,0,0,0,0,0,0,0,1,-0.386397375392997,-0.785025043886639,-0.101197016502059,-0.973902299586944,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,1953,0,1,0,0,0,0,-1.07987892486559,-0.740760408320604,-0.436428373816971,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,3,3,3,0,3,3,7,4,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.809319478024,2.30258509299405,200708,1,0,,,,,89,11.8028793334961
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.723902841216208,0.28785037150349,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2006,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.03889912291288,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,1.53218686815225,0.413977626207027,0,1,0,0,0,0,0,0,0,0,0,1,0.266172982002407,2.27590413040636,-0.101197016502059,2.1251302373272,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,2.26145702249785,0.623631660646747,0,0,0,1,0,0,2006,0,0,0,1,0,0,0.896930563594107,1.82040491264519,0.777237193383542,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,4,4,4,4,4,3,3,7,1,1,2,3,2,1,0,3,1.66911912442754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7991757088645,2.30258509299405,200610,0,0,,,,,120,12.7268323898315
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.333756570389385,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1989,1989,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.243837452739696,0,0,1,0,0,0,2.36369239412887,-0.293025279752882,-1.27544963813343,1.05790294919645,0,1,0,0,0,0,0,0,0,0,0,1,1.23483210626121,-0.785025043886639,-0.101197016502059,0.283103244722619,0,1,0,0,0,1,0,0.781365814350925,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,0,1,0,0,0,0,1989,0,0,1,0,0,0,0.446811971151406,-0.108373909316705,-0.702842766617084,-0.359600750132276,-0.103330530851366,6.76349632076759,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,3,3,3,3,3,3,3,7,6,1,2,3,3,4,0,3,0.297607266471232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5245263766487,2.30258509299405,200911,0,0,,,,,62,12.3942193984985
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783647314222135,0.51890311838222,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2000,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.39021640098114,0,0,1,0,0,0,0.469187415246529,-0.293025279752882,-0.160585871455971,0.212184127101186,0,1,0,0,0,0,0,0,0,0,0,1,-0.0371702700681126,1.67165058151773,-0.101197016502059,1.37804203646397,0,1,0,0,1,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,0,1,0,0,0,0,2000,0,0,0,1,0,0,1.68579819983389,0.776967189288753,0.540424399783442,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,3,3,3,7,6,1,2,3,2,3,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4292161968444,2.30258509299405,200804,0,0,,,,,27,12.7196922302246
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.664158368210282,-0.0720440827455964,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,6,1973,1973,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.22245362806775,0,1,0,0,0,0,1.04214894420168,-0.293025279752882,-0.533723948466386,0.432116367699687,0,1,0,0,0,0,0,0,0,0,0,1,0.21009271691374,-0.785025043886639,-0.101197016502059,-0.511419127623992,1,0,0,0,1,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1973,0,0,1,0,0,0,0.256555658881811,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,1,2,3,3,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0753943218881,2.30258509299405,200712,1,0,,,,,39,12.0655717849731
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.183610328729442,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1978,1978,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.26719036751132,0,1,0,0,0,0,-0.00718289809932101,-0.293025279752882,-0.743045308740521,-0.860268963652327,0,1,0,0,0,0,0,0,0,0,0,1,-1.24289596947446,0.880755009806352,-0.101197016502059,-0.226814098723713,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1978,0,0,1,0,0,0,-0.151799352818783,1.90735805625822,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,3,3,3,3,7,3,1,2,3,2,2,0,3,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9760303525248,2.30258509299405,201007,0,1,,,,,72,11.8194875717163
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.216074820665833,-0.299799699317604,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1928,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,0.396744003539557,-0.293025279752882,-0.137833549687043,0.160035245309789,0,1,0,0,0,0,0,0,0,0,0,1,0.429315571351258,0.73844046740401,-0.101197016502059,0.949158069301742,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,0.349545539005509,2.17157453260921,0,0,0,0,0,1,1981,0,0,1,0,0,0,0.479294756173045,2.6662218550629,-0.0516075842168084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,3,3,3,3,3,5,4,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.8130300574206,2.30258509299405,200904,0,0,,,,,21,11.986590385437
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0667136381510165,-0.20595829828014,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,1950,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,0,1,0,0,-0.968704544391867,-0.293025279752882,-1.27544963813343,-2.38392324903575,0,0,0,0,0,1,0,1,0,0,0,0,-0.304826080718571,-0.785025043886639,-0.101197016502059,-0.910656737609104,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,-1.04580127322219,4.45593111885755,-0.287758288825272,-0.924311211315714,0,0,0,0,0,1,1987,0,0,1,0,0,0,-0.337415267228144,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,2,1,2,0,0,3,3,7,0,0,2,3,3,0,0,1,-4.91413779376274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4392789248019,2.30258509299405,200909,0,0,,,,,112,11.4313011169434
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.351003098147621,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,6,1972,1972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,0.333081611433429,-0.293025279752882,-0.97966945513737,-0.744634486636621,0,1,0,0,0,0,0,0,0,0,0,1,-1.08230248308419,0.754771644401,-0.101197016502059,-0.209026284417446,1,0,0,0,0,1,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1972,0,0,1,0,0,0,0.112703325214557,1.58325997551872,1.01404998698364,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,2,2,4,3,3,3,7,4,1,2,3,2,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.9953516142145,2.30258509299405,200904,0,0,,,,,21,11.9980640411377
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.41096428078436,0.137070066323023,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1995,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.235489407721295,2.92305278598949,-0.542824877173957,0.336887974863223,0,1,0,0,0,0,0,0,0,0,0,1,0.103030392653556,-0.785025043886639,-0.101197016502059,-0.594428927719906,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,1995,0,0,1,0,0,0,0.224072873860173,-0.740760408320604,-0.318021977016921,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,3,4,3,4,0,3,3,7,5,4,2,3,1,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0867258878976,2.30258509299405,200711,1,0,,,,,75,12.0280494689941
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,2.8532713755412,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1957,1975,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,1.7073111789657,-0.293025279752882,0.581139818211073,2.23011911815959,0,1,0,0,0,0,0,0,0,0,0,1,3.45510078318073,-0.785025043886639,-0.101197016502059,2.00456838480694,0,1,0,0,1,0,0,2.59009445201179,-0.756321032880405,1.38565545042224,4.45593111885755,1.62415319466707,2.17157453260921,0,1,0,0,0,0,1975,0,0,1,0,0,0,0.0523781530315144,-0.740760408320604,-0.702842766617084,2.75405192439345,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,3,2,2,3,3,3,3,3,3,1,2,3,2,1,0,2,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.2091877884303,2.30258509299405,200706,1,1,,,,,53,12.264142036438
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.147722333467817,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1976,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,0.214537846822019,-0.293025279752882,-0.160585871455971,-0.0508276245423816,0,1,0,0,0,0,0,0,0,0,0,1,-0.248745815629904,-0.785025043886639,-0.101197016502059,-0.86717541374934,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,2.17157453260921,0,1,0,0,0,0,1976,0,0,1,0,0,0,0.307600035344386,0.207819340185244,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,2,2,3,3,3,3,7,5,1,2,3,2,3,0,2,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8968263951626,2.30258509299405,200708,0,0,,,,,89,11.9304428100586
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.650220037920102,-0.956182255763436,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,5,2003,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0257458479523003,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.462827745012649,-0.651673436486739,0,1,0,0,0,0,0,0,0,0,0,1,-1.00837849728549,1.22604275202843,-0.101197016502059,0.247527616110084,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,0,0,1,0,0,2003,0,0,1,0,0,0,0.00597417442917412,-0.740760408320604,-0.303221177416915,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0753943218881,2.30258509299405,201009,0,0,,,,,81,12.0213146209717
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.216074820665833,-0.300306950134023,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1967,2004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0693197233652825,0,0,1,0,0,0,0.0191601607032145,-0.293025279752882,-0.333503516899822,-0.424939167828491,0,1,0,0,0,0,0,0,0,0,0,1,-0.664249597877758,-0.785025043886639,-0.101197016502059,-1.18933249507396,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,1,0,0,0,0,1967,0,1,0,0,0,0,-0.857139827574354,-0.234851209117485,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,4,3,3,0,3,3,7,5,1,2,3,3,1,0,3,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7752897294377,2.30258509299405,200909,1,0,,,,,112,11.7813177108765
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.664158368210282,-0.116428529182235,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1954,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,0.0850178077095532,2.47374776209901,-1.02972456302901,0.0103906279953454,0,1,0,0,0,0,0,0,0,0,0,1,-0.264040433381358,-0.785025043886639,-0.101197016502059,-0.879033956620184,1,0,0,0,0,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,1954,0,1,0,0,0,0,-0.987070967660907,2.3421237743234,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,3,0,3,3,7,4,2,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8451027773086,2.30258509299405,200710,1,0,,,,,107,11.8160486221313
